template_id,template_str,count,ops,num_examples,constants,sample_example
5ee8a4e71e62,"LINEAR:divide(ARG1,ARG2)|divide(ARG3,ARG4)|add(ARG0,TEMP0)|multiply(TEMP1,CONST_2)|multiply(TEMP2,TEMP3)|multiply(ARG5,TEMP4)",6,,6,,mathqa_train_529
1d080e52c9ad,"LINEAR:inverse(ARG0)|multiply(TEMP0,CONST_2)|add(TEMP0,TEMP1)|inverse(TEMP2)",6,,6,,mathqa_train_16871
b8382cd3518a,"LINEAR:divide(ARG1,ARG5)|divide(ARG1,ARG3)|divide(ARG0,ARG1)|subtract(CONST_1,TEMP0)|divide(ARG6,TEMP3)|divide(TEMP4,TEMP1)|divide(TEMP5,TEMP2)",6,,6,,mathqa_train_8260
78807bc2d477,"LINEAR:add(ARG0,ARG0)|subtract(ARG0,ARG1)|divide(TEMP0,TEMP1)|multiply(ARG0,TEMP2)|multiply(ARG1,TEMP2)|add(ARG0,TEMP3)|subtract(TEMP4,ARG0)|divide(TEMP5,TEMP6)",6,,6,,mathqa_train_8265
2379af2f0644,"LINEAR:add(ARG0,CONST_1)|subtract(ARG1,ARG0)|multiply(ARG0,TEMP1)|divide(TEMP2,TEMP0)",6,,6,,mathqa_train_8279
84e9f445b420,"LINEAR:multiply(CONST_100,CONST_100)|multiply(ARG2,TEMP0)|divide(TEMP1,CONST_100)|divide(TEMP2,CONST_4)",6,,6,,mathqa_train_5222
4704cd964bd0,"LINEAR:add(CONST_2,CONST_3)|subtract(TEMP0,CONST_2)",6,,6,,mathqa_train_9732
daaaa5b12ac3,"LINEAR:multiply(ARG1,CONST_3)|add(ARG1,TEMP0)|multiply(TEMP1,TEMP0)|add(TEMP1,TEMP2)|add(ARG1,TEMP3)",6,,6,,mathqa_train_3932
076a3605b05f,"LINEAR:add(CONST_2,CONST_3)|multiply(CONST_10,CONST_100)|add(TEMP0,TEMP1)|divide(ARG0,TEMP2)",6,,6,,mathqa_train_3935
fdbbbca3fcb9,"LINEAR:divide(ARG0,CONST_2)|multiply(ARG0,ARG1)|divide(TEMP1,CONST_100)|subtract(TEMP0,TEMP2)|multiply(TEMP3,CONST_2)",6,,6,,mathqa_train_3937
eee15e14f255,"LINEAR:add(ARG1,ARG2)|divide(ARG0,TEMP0)|multiply(ARG3,TEMP1)",6,,6,,mathqa_train_3939
958b53547716,"LINEAR:add(ARG0,ARG1)|add(CONST_2,CONST_3)|divide(ARG1,TEMP0)|divide(CONST_2,TEMP1)|subtract(TEMP2,TEMP3)|divide(TEMP4,TEMP2)|multiply(TEMP0,TEMP5)",6,,6,,mathqa_train_2095
46eaa139bb3d,"LINEAR:divide(ARG0,CONST_100)|divide(ARG1,CONST_100)|add(TEMP1,CONST_1)|multiply(TEMP0,CONST_100)|add(TEMP3,CONST_100)|multiply(TEMP2,CONST_100)|subtract(TEMP4,TEMP5)|divide(TEMP6,TEMP4)|multiply(TEMP7,CONST_100)",6,,6,,mathqa_train_2151
25517989798c,"LINEAR:multiply(ARG0,ARG1)|subtract(CONST_100,ARG2)|divide(TEMP0,CONST_100)|divide(TEMP1,CONST_100)|multiply(TEMP2,TEMP3)",6,,6,,mathqa_train_2157
e1051ca29d5b,"LINEAR:add(CONST_2,CONST_2)|add(ARG0,TEMP0)|add(TEMP1,TEMP0)|add(TEMP2,TEMP1)",6,,6,,mathqa_train_2162
8ed8aa022178,"LINEAR:divide(ARG5,ARG4)|divide(ARG3,ARG2)|multiply(ARG0,TEMP0)|subtract(TEMP1,TEMP0)|subtract(ARG1,TEMP2)|divide(TEMP4,TEMP3)|subtract(ARG0,TEMP5)|divide(TEMP5,TEMP6)",6,,6,,mathqa_train_240
9aba84f04dc4,"LINEAR:divide(ARG0,ARG2)|divide(ARG3,TEMP0)|power(CONST_3,TEMP1)|multiply(ARG1,TEMP2)",6,,6,,mathqa_train_14651
43319a2a8f20,"LINEAR:inverse(ARG0)|inverse(ARG1)|inverse(ARG2)|add(TEMP0,TEMP1)|subtract(TEMP3,TEMP2)|inverse(TEMP4)",6,,6,,mathqa_train_4656
1744bbda0607,"LINEAR:subtract(ARG1,ARG2)|multiply(ARG2,TEMP0)|multiply(TEMP1,TEMP0)",6,,6,,mathqa_train_8723
5d4478e7e923,"LINEAR:multiply(ARG0,CONST_100)|multiply(CONST_1000,CONST_2)|add(TEMP1,CONST_100)|add(ARG0,TEMP2)|divide(TEMP0,TEMP3)",6,,6,,mathqa_train_1491
0a015d3566af,"LINEAR:add(CONST_1,CONST_4)|add(TEMP0,TEMP0)|multiply(TEMP1,CONST_100)|subtract(TEMP2,ARG0)|divide(TEMP3,ARG0)|multiply(TEMP4,CONST_100)",6,,6,,mathqa_train_1445
90103ef941fb,"LINEAR:divide(ARG2,CONST_100)|subtract(ARG0,ARG1)|multiply(TEMP0,TEMP1)",6,,6,,mathqa_train_382
301b9dd709b8,"LINEAR:multiply(ARG0,CONST_1)|multiply(TEMP0,CONST_10)",6,,6,,mathqa_train_384
354b0e2f05f0,"LINEAR:multiply(ARG0,ARG1)|multiply(ARG2,ARG3)|negate(TEMP0)|subtract(TEMP2,TEMP1)|divide(TEMP3,ARG4)",6,,6,,mathqa_train_6131
e3c96adc1578,"LINEAR:factorial(ARG0)|factorial(ARG1)|subtract(ARG0,ARG1)|factorial(TEMP2)|divide(TEMP0,TEMP3)|divide(TEMP4,TEMP1)|divide(TEMP5,CONST_2)|subtract(TEMP6,ARG0)|subtract(TEMP7,ARG0)|subtract(TEMP8,CONST_10)",6,,6,,mathqa_train_6156
29bafc6fe570,"LINEAR:inverse(ARG0)|divide(TEMP0,CONST_2)|add(TEMP1,TEMP0)|inverse(TEMP2)",6,,6,,mathqa_train_7334
e782c2d9ebc3,"LINEAR:divide(CONST_100,CONST_2)|multiply(CONST_100,CONST_2)|add(TEMP0,TEMP1)|divide(TEMP2,ARG0)|multiply(TEMP3,CONST_100)",6,,6,,mathqa_train_351
8dd22515a34e,"LINEAR:subtract(ARG2,ARG1)|multiply(ARG1,TEMP0)|multiply(ARG2,TEMP1)",6,,6,,mathqa_train_361
69e077c0325a,"LINEAR:add(ARG0,CONST_100)|divide(CONST_1,ARG0)|divide(ARG1,TEMP0)|multiply(TEMP2,CONST_100)|multiply(TEMP1,TEMP3)",6,,6,,mathqa_train_1498
4c3fb440ae4c,"LINEAR:divide(ARG2,CONST_100)|multiply(ARG0,TEMP0)|add(ARG0,TEMP1)",6,,6,,mathqa_train_12819
8b799310b5a4,"LINEAR:multiply(ARG0,ARG4)|multiply(ARG3,TEMP0)",6,,6,,mathqa_train_5805
5f5e47a231ea,"LINEAR:sqrt(ARG0)|divide(TEMP0,ARG1)",6,,6,,mathqa_train_5821
9471064c67a9,"LINEAR:add(ARG2,ARG3)|divide(ARG2,ARG3)|divide(ARG0,TEMP0)|divide(ARG2,TEMP0)|subtract(TEMP2,TEMP1)|subtract(TEMP1,TEMP3)|divide(TEMP4,TEMP5)",6,,6,,mathqa_train_5284
14284f6d8dfc,"LINEAR:divide(ARG2,CONST_100)|multiply(ARG1,TEMP0)|multiply(TEMP1,CONST_100)|divide(TEMP2,ARG0)",6,,6,,mathqa_train_3873
f995e449358a,"LINEAR:subtract(ARG0,ARG1)|subtract(ARG0,ARG2)|subtract(ARG0,ARG3)|subtract(ARG0,ARG4)|add(TEMP0,TEMP1)|add(TEMP4,TEMP2)|add(TEMP5,TEMP3)|subtract(ARG0,TEMP6)",6,,6,,mathqa_train_3878
500c4d8cb9f7,"LINEAR:add(ARG1,ARG3)|subtract(ARG2,ARG4)|divide(TEMP1,ARG1)|divide(TEMP0,ARG1)|add(TEMP2,ARG0)|divide(TEMP4,TEMP3)",6,,6,,mathqa_train_12860
295d0947ab82,"LINEAR:add(ARG0,ARG1)|multiply(ARG2,CONST_1000)|multiply(ARG3,CONST_1000)|divide(TEMP1,CONST_3600)|divide(TEMP2,CONST_3600)|add(TEMP3,TEMP4)|divide(TEMP0,TEMP5)",6,,6,,mathqa_train_12867
4399f13ceccf,"LINEAR:add(ARG0,ARG4)|divide(TEMP0,ARG4)",6,,6,,mathqa_train_2222
1f4d77921d5c,"LINEAR:add(CONST_1,CONST_4)|divide(CONST_1,TEMP0)|subtract(CONST_2,TEMP1)|divide(ARG0,TEMP2)|power(TEMP3,CONST_2)",6,,6,,mathqa_train_2223
850169fb486f,"LINEAR:multiply(ARG0,CONST_3)|subtract(CONST_3,CONST_1)|multiply(TEMP0,CONST_2)|divide(TEMP2,CONST_3)|subtract(TEMP0,TEMP3)|divide(TEMP4,TEMP1)",6,,6,,mathqa_train_193
40270cdd552a,"LINEAR:multiply(ARG1,CONST_10)|multiply(TEMP0,CONST_10)|multiply(TEMP1,CONST_3)",6,,6,,mathqa_train_196
5108f082cc3e,"LINEAR:subtract(CONST_4,CONST_2)|divide(ARG0,TEMP0)",6,,6,,mathqa_train_2229
94195fe49dc0,"LINEAR:multiply(ARG0,CONST_1)|divide(TEMP0,CONST_3)",6,,6,,mathqa_train_3893
aca50e339d2e,"LINEAR:subtract(ARG0,ARG2)|subtract(CONST_12,ARG1)|divide(TEMP0,TEMP1)|multiply(TEMP2,CONST_12)|subtract(TEMP3,ARG0)",6,,6,,mathqa_train_3907
aec40377bcbf,"LINEAR:multiply(ARG4,ARG7)|multiply(ARG1,ARG6)|divide(TEMP0,ARG3)|divide(TEMP1,ARG2)|subtract(ARG6,TEMP2)|subtract(TEMP3,ARG7)|add(TEMP4,TEMP5)",6,,6,,mathqa_train_12878
4caaef05ebf1,"LINEAR:divide(ARG0,ARG1)|divide(ARG2,ARG1)|multiply(TEMP0,TEMP1)",6,,6,,mathqa_train_12894
2d20104e4423,"LINEAR:divide(CONST_10,CONST_2)|multiply(ARG0,TEMP0)|divide(TEMP1,CONST_3)|add(TEMP2,TEMP0)|multiply(ARG0,TEMP3)",6,,6,,mathqa_train_2204
2011b3efec87,"LINEAR:add(ARG2,ARG3)|divide(ARG0,CONST_100)|divide(ARG1,CONST_100)|multiply(ARG2,TEMP1)|multiply(ARG3,TEMP2)|add(TEMP3,TEMP4)|divide(TEMP5,TEMP0)|multiply(TEMP6,CONST_100)",6,,6,,mathqa_train_2147
9e7d446ffe33,"LINEAR:multiply(CONST_3,CONST_4)|subtract(CONST_100,ARG0)|multiply(ARG1,TEMP1)|divide(TEMP2,CONST_100)|divide(TEMP3,CONST_100)|divide(ARG2,TEMP4)|divide(TEMP5,TEMP0)|multiply(TEMP6,TEMP4)",6,,6,,mathqa_train_2261
7cf2b795be8e,"LINEAR:divide(ARG0,ARG1)|add(TEMP0,TEMP0)|add(TEMP1,CONST_2)|divide(ARG2,TEMP2)",6,,6,,mathqa_train_2263
eab7befe965f,"LINEAR:add(ARG2,ARG2)|add(ARG0,ARG1)|add(ARG4,TEMP0)|multiply(ARG5,TEMP2)|subtract(TEMP3,TEMP1)|divide(TEMP4,ARG4)",6,,6,,mathqa_train_2268
856aacf6ab9c,"LINEAR:subtract(ARG0,ARG1)|divide(TEMP0,ARG3)|subtract(ARG1,TEMP1)",6,,6,,mathqa_train_2269
5557b92b0a5a,"LINEAR:divide(CONST_4,CONST_100)",6,,6,,mathqa_train_3781
e1d5598b2da6,"LINEAR:multiply(ARG1,ARG3)|divide(TEMP0,ARG4)",6,,6,,mathqa_train_3862
6686ec619d89,"LINEAR:multiply(ARG3,CONST_4)|subtract(ARG1,TEMP0)",6,,6,,mathqa_train_3865
84b75b77a744,"LINEAR:divide(ARG0,CONST_100)|add(TEMP0,CONST_1)|subtract(CONST_1,TEMP0)|multiply(TEMP1,TEMP2)|add(TEMP3,TEMP2)|add(TEMP4,CONST_1)|divide(ARG2,TEMP5)",6,,6,,mathqa_train_5228
9bd62ddc87dc,"LINEAR:divide(ARG1,CONST_2)|divide(CONST_1,TEMP0)",6,,6,,mathqa_train_5230
5afde2204427,"LINEAR:subtract(CONST_1,CONST_1)|power(ARG2,TEMP0)|power(TEMP0,ARG2)|subtract(TEMP1,TEMP2)",6,,6,,mathqa_train_996
96bf082f7fc2,"LINEAR:divide(ARG2,CONST_2)|multiply(ARG1,TEMP0)",6,,6,,mathqa_train_1000
41ac3ba531d5,"LINEAR:multiply(ARG0,ARG1)|multiply(ARG0,ARG2)|multiply(ARG1,ARG2)|multiply(TEMP0,CONST_2)|multiply(TEMP1,CONST_2)|multiply(TEMP2,CONST_2)|multiply(ARG3,TEMP3)|multiply(ARG3,TEMP4)|multiply(ARG3,TEMP5)|add(TEMP6,TEMP7)|add(TEMP9,TEMP8)",6,,6,,mathqa_train_17092
08be5c82883f,"LINEAR:add(ARG1,ARG4)|divide(TEMP0,CONST_2)",6,,6,,mathqa_train_5249
da1cca23219f,"LINEAR:divide(CONST_100,CONST_2)|add(ARG0,TEMP0)",6,,6,,mathqa_train_5258
c58ed5251cf0,"LINEAR:divide(ARG1,CONST_2)|add(ARG0,TEMP0)",6,,6,,mathqa_train_5279
f5ca1e768bc5,"LINEAR:subtract(ARG1,ARG2)|subtract(ARG0,CONST_1)|subtract(TEMP0,TEMP1)|subtract(TEMP2,CONST_4)",6,,6,,mathqa_train_5283
6a579ed3570f,"LINEAR:divide(ARG0,ARG4)|divide(ARG0,ARG1)|divide(TEMP1,ARG4)|divide(TEMP2,ARG2)|multiply(TEMP3,CONST_2)|divide(TEMP0,TEMP4)",6,,6,,mathqa_train_2338
54b80590af07,"LINEAR:multiply(ARG0,ARG4)|multiply(ARG0,ARG2)|multiply(ARG0,ARG1)|subtract(TEMP1,TEMP2)|divide(TEMP0,TEMP3)|multiply(ARG0,TEMP4)",6,,6,,mathqa_train_2353
9d13750eb2e6,"LINEAR:divide(ARG3,ARG2)|divide(TEMP0,ARG1)|multiply(ARG0,TEMP1)",6,,6,,mathqa_train_2298
ed4d41576fba,"LINEAR:divide(ARG0,ARG0)|subtract(ARG0,TEMP0)",6,,6,,mathqa_train_2303
39064c4ca719,LINEAR:cube_edge_by_volume(ARG0),6,,6,,mathqa_train_2317
9ef97a595c5e,"LINEAR:subtract(ARG1,ARG0)|multiply(TEMP0,CONST_100)|divide(TEMP1,CONST_2)",6,,6,,mathqa_train_2320
ae8f3394a1b5,"LINEAR:divide(ARG6,ARG5)|multiply(ARG0,ARG1)|multiply(ARG1,ARG3)|multiply(ARG2,TEMP1)|multiply(TEMP0,TEMP2)|divide(TEMP3,TEMP4)",6,,6,,mathqa_train_9838
f10cab4d2bb2,"LINEAR:multiply(ARG1,CONST_4)|multiply(ARG3,CONST_4)|multiply(ARG0,ARG2)|subtract(TEMP0,TEMP2)|add(ARG2,TEMP3)|subtract(TEMP1,TEMP4)|subtract(TEMP0,TEMP5)",6,,6,,mathqa_train_9750
d5c853a50735,"LINEAR:multiply(ARG4,ARG5)|multiply(ARG0,ARG1)|multiply(ARG2,ARG3)|add(TEMP1,TEMP2)|add(TEMP3,TEMP0)|divide(TEMP0,TEMP4)|multiply(ARG6,TEMP5)",6,,6,,mathqa_train_3831
435ed7db3725,"LINEAR:add(ARG1,ARG2)|divide(ARG0,CONST_1000)|divide(TEMP1,TEMP0)|multiply(TEMP2,CONST_60)",6,,6,,mathqa_train_3835
8005f543a682,"LINEAR:add(CONST_1,CONST_2)|add(TEMP0,CONST_3)|multiply(ARG0,TEMP1)",6,,6,,mathqa_train_2274
ddb573a37d1b,"LINEAR:divide(ARG1,CONST_100)|add(TEMP0,CONST_1)|power(TEMP1,CONST_2)|multiply(ARG0,TEMP2)",6,,6,,mathqa_train_2286
21f4c9a6b5df,"LINEAR:multiply(ARG3,CONST_100)|subtract(CONST_100,ARG0)|multiply(ARG1,TEMP1)|divide(TEMP2,CONST_100)|subtract(TEMP1,TEMP3)|multiply(ARG2,TEMP4)|divide(TEMP5,CONST_100)|subtract(TEMP4,TEMP6)|divide(TEMP0,TEMP7)",6,,6,,mathqa_train_12698
3aa304e7f83c,"LINEAR:subtract(ARG0,CONST_10)|add(TEMP0,CONST_2)|multiply(TEMP1,TEMP1)",6,,6,,mathqa_train_12608
ee01a8d49116,"LINEAR:add(CONST_3,CONST_4)|multiply(CONST_10,CONST_2)|power(ARG1,CONST_2)|power(ARG0,CONST_2)|add(TEMP1,CONST_2)|subtract(TEMP2,TEMP3)|divide(TEMP4,TEMP0)|multiply(TEMP6,TEMP5)",6,,6,,mathqa_train_12629
4e647f8393da,"LINEAR:divide(ARG3,CONST_2)|multiply(ARG0,ARG1)|multiply(TEMP0,TEMP1)|multiply(ARG4,TEMP2)",6,,6,,mathqa_train_12800
5b422dd71541,"LINEAR:divide(CONST_1,CONST_2)|power(ARG0,TEMP0)|power(TEMP1,CONST_3)|sqrt(TEMP2)",6,,6,,mathqa_train_1504
b5cd3d8103b7,"LINEAR:divide(CONST_4,CONST_10)|subtract(CONST_100,ARG3)|divide(TEMP1,CONST_100)|multiply(ARG1,TEMP2)|divide(TEMP3,TEMP0)",6,,6,,mathqa_train_14791
b2de7cdc8123,"LINEAR:add(ARG1,CONST_2)|divide(ARG3,CONST_100)|multiply(ARG2,CONST_2)|add(TEMP2,CONST_1)|add(TEMP1,CONST_1)|divide(ARG2,TEMP4)|multiply(TEMP3,TEMP2)|multiply(TEMP0,TEMP5)|add(TEMP6,TEMP7)|subtract(ARG4,TEMP8)|divide(TEMP9,TEMP8)|multiply(TEMP10,CONST_100)",6,,6,,mathqa_train_14941
480554729c88,"LINEAR:divide(ARG3,ARG4)|divide(ARG0,CONST_100)|multiply(ARG6,TEMP0)|subtract(CONST_1,TEMP1)|add(ARG6,TEMP2)|divide(TEMP4,TEMP3)",6,,6,,mathqa_train_1484
74c6ef89762d,"LINEAR:divide(ARG0,ARG2)|divide(ARG3,ARG4)|divide(ARG0,ARG1)|subtract(TEMP1,TEMP2)|subtract(TEMP0,TEMP3)|divide(ARG5,TEMP4)",6,,6,,mathqa_train_1488
f700f01cfad8,"LINEAR:multiply(ARG0,CONST_4_0)|multiply(ARG1,ARG2)|multiply(TEMP0,CONST_100)|add(TEMP2,TEMP1)",6,,6,,mathqa_train_8746
092ef9c8dfd5,"LINEAR:add(ARG0,CONST_1)|add(ARG1,CONST_1)|multiply(TEMP0,TEMP1)",6,,6,,mathqa_train_4706
d62fac67ef29,"LINEAR:divide(ARG7,ARG7)",6,,6,,mathqa_train_4708
5a8388d70e27,"LINEAR:divide(ARG0,CONST_3)|divide(ARG1,CONST_3)|multiply(TEMP1,CONST_2)|add(TEMP0,TEMP2)",6,,6,,mathqa_train_8648
bd421716dec4,"LINEAR:add(ARG1,ARG2)|UNKOP_choose(ARG1,ARG4)|UNKOP_choose(ARG0,ARG5)|add(ARG0,TEMP0)|multiply(TEMP1,TEMP2)|UNKOP_choose(TEMP3,ARG0)|divide(TEMP4,TEMP5)",6,,6,,mathqa_train_1451
2aecb1d51fd8,"LINEAR:add(ARG3,CONST_100)|multiply(ARG1,ARG4)|multiply(ARG1,ARG2)|divide(TEMP0,CONST_100)|multiply(TEMP3,TEMP2)|multiply(ARG0,TEMP3)|subtract(TEMP1,TEMP4)|subtract(TEMP5,ARG4)|divide(TEMP6,TEMP7)",6,,6,,mathqa_train_1456
058b1ba7b88f,"LINEAR:divide(ARG1,CONST_100)|divide(ARG0,CONST_100)|divide(ARG2,TEMP1)|subtract(TEMP2,ARG2)|multiply(TEMP0,TEMP3)",6,,6,,mathqa_train_1461
ce2c01dd6630,"LINEAR:factorial(ARG0)|factorial(ARG1)|subtract(ARG0,ARG2)|subtract(ARG1,ARG2)|factorial(TEMP2)|factorial(TEMP3)|divide(TEMP0,TEMP4)|divide(TEMP1,TEMP5)|divide(TEMP6,ARG2)|divide(TEMP7,ARG2)|multiply(TEMP8,TEMP9)",6,,6,,mathqa_train_1463
87664fd28747,"LINEAR:divide(ARG1,ARG0)|multiply(TEMP0,ARG3)|subtract(TEMP1,ARG1)|subtract(ARG7,TEMP2)|divide(TEMP3,ARG1)",6,,6,,mathqa_train_6981
0d87c0a18b2c,"LINEAR:multiply(CONST_100,CONST_4)|multiply(CONST_100,CONST_2)|multiply(ARG1,CONST_100)|multiply(TEMP0,CONST_100)|multiply(TEMP1,CONST_100)|multiply(TEMP2,CONST_10)|multiply(TEMP3,CONST_12)|multiply(TEMP4,CONST_12)|subtract(TEMP6,TEMP7)|divide(TEMP8,TEMP5)",6,,6,,mathqa_train_181
d3a4c4f5cb02,"LINEAR:add(ARG0,ARG1)|divide(TEMP0,CONST_2)|power(TEMP1,CONST_2)|subtract(ARG0,TEMP1)|power(TEMP3,CONST_2)|subtract(TEMP2,TEMP4)",6,,6,,mathqa_train_3813
ef9054609eb2,"LINEAR:divide(CONST_1,CONST_2)|power(TEMP0,ARG2)|multiply(ARG2,TEMP1)",6,,6,,mathqa_train_173
02a7f6ed093e,"LINEAR:subtract(ARG0,ARG1)|divide(TEMP0,ARG1)|multiply(TEMP1,CONST_100)|floor(TEMP2)",6,,6,,mathqa_train_6462
0a85ddd4c6d2,"LINEAR:divide(ARG0,ARG1)|divide(ARG2,ARG3)|subtract(TEMP0,TEMP1)|divide(TEMP2,CONST_2)",6,,6,,mathqa_train_6485
958398f95e2e,"LINEAR:multiply(ARG1,CONST_2)|multiply(TEMP0,CONST_100)|multiply(ARG1,TEMP0)|add(TEMP2,CONST_4)|multiply(ARG1,TEMP1)|add(TEMP3,TEMP1)|subtract(TEMP5,TEMP1)|multiply(TEMP6,CONST_100)|subtract(TEMP7,TEMP4)|subtract(TEMP1,TEMP8)",6,,6,,mathqa_train_5300
eb8692fdca75,"LINEAR:UNKOP_choose(ARG1,ARG2)|UNKOP_choose(ARG1,ARG3)|multiply(TEMP0,TEMP1)|divide(TEMP2,ARG1)",6,,6,,mathqa_train_5311
8e587c4a119e,"LINEAR:divide(CONST_0_25,CONST_4)|add(TEMP0,CONST_1)|multiply(TEMP1,TEMP1)|multiply(ARG0,TEMP2)|subtract(TEMP3,ARG0)",6,,6,,mathqa_train_969
9cfa5c4369d9,"LINEAR:add(ARG1,ARG3)|multiply(ARG0,ARG2)|subtract(ARG2,ARG0)|divide(TEMP1,TEMP2)|divide(TEMP0,CONST_60)|multiply(TEMP3,TEMP4)",6,,6,,mathqa_train_973
bb50eca4b9ef,"LINEAR:divide(ARG0,CONST_100)|divide(ARG2,CONST_100)|divide(ARG3,CONST_100)|multiply(ARG1,TEMP0)|subtract(TEMP1,TEMP2)|divide(TEMP3,TEMP4)",6,,6,,mathqa_train_980
aaffc28b78be,"LINEAR:add(ARG0,ARG1)|divide(ARG2,CONST_100)|multiply(ARG1,TEMP1)|divide(TEMP2,TEMP0)|multiply(TEMP3,CONST_100)",6,,6,,mathqa_train_982
870ec417cc50,"LINEAR:add(ARG2,ARG2)|speed(ARG2,ARG0)|speed(ARG2,ARG1)|add(TEMP1,TEMP2)|divide(TEMP0,TEMP3)",6,,6,,mathqa_train_17660
d522f24cc6e5,"LINEAR:subtract(CONST_100,ARG0)|multiply(ARG1,TEMP0)|divide(TEMP1,CONST_100)",6,,6,,mathqa_train_17809
ae833dd6263e,"LINEAR:gcd(ARG0,ARG1)|gcd(ARG2,TEMP0)|divide(ARG0,TEMP1)|divide(ARG1,TEMP1)|divide(ARG2,TEMP1)|add(TEMP2,TEMP3)|add(TEMP5,TEMP4)",6,,6,,mathqa_train_952
5d9427b454da,"LINEAR:add(ARG0,CONST_1)|add(ARG4,TEMP0)|divide(TEMP1,CONST_2)",6,,6,,mathqa_train_956
9d025aa68ad4,"LINEAR:add(ARG2,ARG3)|add(ARG0,ARG1)|divide(TEMP0,TEMP1)|multiply(TEMP2,CONST_3600)",6,,6,,mathqa_train_958
9b03730685b4,"LINEAR:add(ARG2,ARG3)|divide(ARG2,ARG0)|divide(ARG3,ARG1)|add(TEMP1,TEMP2)|divide(TEMP0,TEMP3)",6,,6,,mathqa_train_6494
7b24bffd8a3b,"LINEAR:add(ARG1,CONST_100)|add(ARG0,CONST_100)|divide(TEMP0,TEMP1)|subtract(TEMP2,CONST_1)|multiply(TEMP3,CONST_100)",6,,6,,mathqa_train_6432
d8483f53fbbd,"LINEAR:add(ARG0,ARG1)|subtract(TEMP0,ARG2)|subtract(TEMP1,ARG1)",6,,6,,mathqa_train_7805
93f45c1a3263,"LINEAR:multiply(ARG1,CONST_100)|divide(TEMP0,ARG0)|sqrt(TEMP1)",6,,6,,mathqa_train_7812
0b8eae35ad96,"LINEAR:factorial(ARG2)|factorial(ARG0)|subtract(ARG0,ARG1)|subtract(ARG0,ARG2)|factorial(TEMP2)|factorial(TEMP3)|subtract(TEMP2,ARG2)|factorial(TEMP6)|multiply(TEMP5,TEMP0)|divide(TEMP1,TEMP8)|multiply(TEMP7,TEMP0)|divide(TEMP4,TEMP10)|divide(TEMP11,TEMP9)",6,,6,,mathqa_train_7823
56c2ebef4cc6,"LINEAR:divide(ARG1,ARG0)|subtract(ARG0,CONST_1)|divide(TEMP0,TEMP1)|multiply(ARG0,TEMP2)|add(ARG1,TEMP3)",6,,6,,mathqa_train_7832
9e999361cfe1,"LINEAR:multiply(CONST_2,CONST_4)|multiply(TEMP0,CONST_3)|subtract(ARG0,TEMP1)|divide(TEMP2,CONST_2)",6,,6,,mathqa_train_12345
492eaa5a89be,"LINEAR:multiply(ARG0,ARG0)|multiply(ARG0,ARG1)|subtract(TEMP0,TEMP1)|multiply(TEMP2,CONST_100)|divide(TEMP3,TEMP0)",6,,6,,mathqa_train_12379
0bab112c001d,"LINEAR:multiply(ARG2,ARG3)|subtract(ARG2,ARG1)|subtract(TEMP0,ARG0)|divide(TEMP2,TEMP1)",6,,6,,mathqa_train_9961
50cae4d165f8,"LINEAR:add(ARG0,ARG4)|divide(ARG0,TEMP0)|multiply(ARG2,TEMP1)|multiply(TEMP0,TEMP2)",6,,6,,mathqa_train_3717
5b6e577730bc,"LINEAR:add(ARG1,ARG2)|divide(ARG1,TEMP0)|multiply(ARG0,TEMP1)",6,,6,,mathqa_train_3721
b1ed0ad67b1c,"LINEAR:divide(ARG0,ARG1)|multiply(TEMP0,CONST_3)",6,,6,,mathqa_train_12392
5e20aa70740e,"LINEAR:divide(ARG2,ARG1)|divide(ARG3,ARG4)|multiply(ARG0,TEMP0)|subtract(TEMP2,TEMP1)",6,,6,,mathqa_train_2356
fba5f3f9317f,"LINEAR:add(ARG0,ARG1)|divide(ARG2,CONST_100)|add(TEMP1,CONST_1)|divide(TEMP0,CONST_2)|multiply(TEMP2,TEMP3)",6,,6,,mathqa_train_2368
7437253eb3ea,"LINEAR:multiply(CONST_3,CONST_4)|multiply(ARG0,TEMP0)|divide(TEMP1,ARG1)|divide(TEMP2,ARG2)|subtract(TEMP0,TEMP3)",6,,6,,mathqa_train_12433
07d10e8bc439,"LINEAR:multiply(ARG1,CONST_2)|subtract(ARG1,CONST_2)|add(ARG0,TEMP0)|divide(TEMP2,TEMP1)|subtract(ARG1,TEMP3)",6,,6,,mathqa_train_3676
cdd12aa06f63,"LINEAR:subtract(ARG2,ARG0)|divide(ARG1,TEMP0)|multiply(ARG0,TEMP1)",6,,6,,mathqa_train_3770
28686af18400,"LINEAR:power(CONST_2,ARG0)|multiply(TEMP0,CONST_100)",6,,6,,mathqa_train_9948
5122a4f3be3e,"LINEAR:divide(ARG0,CONST_1000)|divide(TEMP0,CONST_3)|divide(TEMP1,CONST_3)|divide(TEMP2,CONST_3)|multiply(TEMP3,TEMP3)",6,,6,,mathqa_train_10041
b203ef81c796,"LINEAR:divide(ARG0,ARG1)|multiply(ARG2,ARG3)|multiply(TEMP0,TEMP1)",6,,6,,mathqa_train_10065
07a78927d5a2,"LINEAR:divide(ARG2,ARG0)|divide(TEMP0,ARG1)|multiply(TEMP1,CONST_100)",6,,6,,mathqa_train_10075
93aeed842206,"LINEAR:multiply(ARG0,CONST_4)|divide(TEMP0,CONST_10)|divide(TEMP1,CONST_2)",6,,6,,mathqa_train_10079
